,game,model,experiment,episode,metric,value
2858,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Generated Expression Length,212.0
2859,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Generated Expression Number of Tokens,44.0
2860,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Aborted at Player 1,0.0
2861,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Aborted at Player 2,0.0
2862,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Request Count,2.0
2863,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Parsed Request Count,2.0
2864,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Violated Request Count,0.0
2865,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Success,0.0
2866,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Lose,1.0
2867,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Aborted,0.0
2868,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Main Score,0.0
2869,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_26,Request Success Ratio,1.0
2870,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Generated Expression Length,144.0
2871,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Generated Expression Number of Tokens,30.0
2872,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Aborted at Player 1,0.0
2873,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Aborted at Player 2,0.0
2874,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Request Count,2.0
2875,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Parsed Request Count,2.0
2876,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Violated Request Count,0.0
2877,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Success,0.0
2878,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Lose,1.0
2879,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Aborted,0.0
2880,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Main Score,0.0
2881,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_27,Request Success Ratio,1.0
2882,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Generated Expression Length,214.0
2883,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Generated Expression Number of Tokens,48.0
2884,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Aborted at Player 1,0.0
2885,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Aborted at Player 2,0.0
2886,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Request Count,2.0
2887,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Parsed Request Count,2.0
2888,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Violated Request Count,0.0
2889,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Success,0.0
2890,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Lose,1.0
2891,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Aborted,0.0
2892,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Main Score,0.0
2893,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_16,Request Success Ratio,1.0
2894,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Generated Expression Length,214.0
2895,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Generated Expression Number of Tokens,48.0
2896,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Aborted at Player 1,0.0
2897,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Aborted at Player 2,0.0
2898,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Request Count,2.0
2899,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Parsed Request Count,2.0
2900,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Violated Request Count,0.0
2901,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Success,1.0
2902,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Lose,0.0
2903,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Aborted,0.0
2904,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Main Score,100.0
2905,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_15,Request Success Ratio,1.0
2906,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Generated Expression Length,144.0
2907,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Generated Expression Number of Tokens,30.0
2908,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Aborted at Player 1,0.0
2909,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Aborted at Player 2,0.0
2910,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Request Count,2.0
2911,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Parsed Request Count,2.0
2912,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Violated Request Count,0.0
2913,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Success,0.0
2914,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Lose,1.0
2915,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Aborted,0.0
2916,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Main Score,0.0
2917,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_29,Request Success Ratio,1.0
2918,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Generated Expression Length,212.0
2919,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Generated Expression Number of Tokens,44.0
2920,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Aborted at Player 1,0.0
2921,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Aborted at Player 2,0.0
2922,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Request Count,2.0
2923,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Parsed Request Count,2.0
2924,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Violated Request Count,0.0
2925,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Success,0.0
2926,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Lose,1.0
2927,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Aborted,0.0
2928,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Main Score,0.0
2929,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_24,Request Success Ratio,1.0
2930,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Generated Expression Length,321.0
2931,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Generated Expression Number of Tokens,69.0
2932,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Aborted at Player 1,0.0
2933,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Aborted at Player 2,0.0
2934,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Request Count,2.0
2935,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Parsed Request Count,2.0
2936,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Violated Request Count,0.0
2937,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Success,0.0
2938,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Lose,1.0
2939,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Aborted,0.0
2940,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Main Score,0.0
2941,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_1,Request Success Ratio,1.0
2942,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Generated Expression Length,137.0
2943,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Generated Expression Number of Tokens,31.0
2944,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Aborted at Player 1,0.0
2945,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Aborted at Player 2,0.0
2946,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Request Count,2.0
2947,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Parsed Request Count,2.0
2948,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Violated Request Count,0.0
2949,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Success,0.0
2950,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Lose,1.0
2951,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Aborted,0.0
2952,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Main Score,0.0
2953,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_6,Request Success Ratio,1.0
2954,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Generated Expression Length,321.0
2955,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Generated Expression Number of Tokens,69.0
2956,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Aborted at Player 1,0.0
2957,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Aborted at Player 2,0.0
2958,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Request Count,2.0
2959,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Parsed Request Count,2.0
2960,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Violated Request Count,0.0
2961,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Success,0.0
2962,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Lose,1.0
2963,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Aborted,0.0
2964,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Main Score,0.0
2965,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_0,Request Success Ratio,1.0
2966,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Generated Expression Length,45.0
2967,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Generated Expression Number of Tokens,9.0
2968,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Aborted at Player 1,0.0
2969,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Aborted at Player 2,0.0
2970,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Request Count,2.0
2971,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Parsed Request Count,2.0
2972,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Violated Request Count,0.0
2973,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Success,0.0
2974,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Lose,1.0
2975,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Aborted,0.0
2976,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Main Score,0.0
2977,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_13,Request Success Ratio,1.0
2978,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Generated Expression Length,110.0
2979,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Generated Expression Number of Tokens,21.0
2980,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Aborted at Player 1,0.0
2981,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Aborted at Player 2,0.0
2982,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Request Count,2.0
2983,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Parsed Request Count,2.0
2984,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Violated Request Count,0.0
2985,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Success,0.0
2986,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Lose,1.0
2987,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Aborted,0.0
2988,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Main Score,0.0
2989,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,3_letter_grids,episode_21,Request Success Ratio,1.0
2990,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Generated Expression Length,60.0
2991,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Generated Expression Number of Tokens,14.0
2992,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Aborted at Player 1,0.0
2993,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Aborted at Player 2,0.0
2994,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Request Count,2.0
2995,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Parsed Request Count,2.0
2996,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Violated Request Count,0.0
2997,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Success,0.0
2998,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Lose,1.0
2999,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Aborted,0.0
3000,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Main Score,0.0
3001,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_4,Request Success Ratio,1.0
3002,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Generated Expression Length,67.0
3003,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Generated Expression Number of Tokens,14.0
3004,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Aborted at Player 1,0.0
3005,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Aborted at Player 2,0.0
3006,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Request Count,2.0
3007,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Parsed Request Count,2.0
3008,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Violated Request Count,0.0
3009,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Success,1.0
3010,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Lose,0.0
3011,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Aborted,0.0
3012,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Main Score,100.0
3013,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_20,Request Success Ratio,1.0
3014,referencegame,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_line_grids_rows,episode_12,Generated Expression Length,76.0
